timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive
20,NORMAL,109.854633421327,109.854633421327,18.2916084943983,64.8520664801396,0,16.8282798148465,0,4.88606663429249,0,0,18276.5668023511,6195.37050320704,-44478.6704118226,1,1,mix_E20_H80,0.22,0.78,0,1
21,NORMAL,120.438633421327,120.438633421327,20.5757511912903,72.9503905873022,0,18.9296910959871,0,5.07466458362433,0,0,19673.7407713242,6906.33065777933,-49210.4799929863,1,1,mix_E20_H80,0.22,0.78,0,1
22,NORMAL,135.451470774166,135.451470774166,23.9251462276708,84.8255184435599,0,22.0111345294571,0,4.87654982986307,0,0,15762.2833455361,27938.7161259371,-30198.9715363043,1,1,mix_E20_H80,0.22,0.78,0,1
23,NORMAL,149.660359508325,149.660359508325,27.0466062342518,95.8925130123474,0,24.8828777355117,0,4.89566533815295,0,0,16805.6686538607,8905.19936108805,-55804.4972834398,1,1,mix_E20_H80,0.22,0.78,0,1
24,NORMAL,176.716251931771,155.498684150605,28.2051282051282,100,0,25.9487179487179,0,4.8555315612048,21.2175677811659,0,14055.4580882947,9275.20179645229,-55057.6910263175,1,1,mix_E20_H80,0.22,0.78,0,1
25,NORMAL,211.253226442193,154.680283221981,28.2051282051282,100,0,25.9487179487179,0,5.0023548115439,56.5729432202116,0,14128.8697134643,9258.83377787982,-54825.9985919169,1,1,mix_E20_H80,0.22,0.78,0,1
26,NORMAL,234.917611746144,154.684846356107,28.2051282051282,100,0,25.9487179487179,0,5.00671556665191,80.2327653900365,0,14131.0500910183,9258.92504056234,-54828.0877067884,1,1,mix_E20_H80,0.22,0.78,0,1
27,NORMAL,235.344559933185,154.593755234129,28.2051282051282,100,0,25.9487179487179,0,4.92155357810751,80.7508046990559,0,14088.4690967461,9257.10321812277,-54787.3285349558,1,1,mix_E20_H80,0.22,0.78,0,1
28,NORMAL,209.956409748643,154.620014917963,28.2051282051282,100,0,25.9487179487179,0,4.94621921932462,55.3363948306796,0,14100.8019173546,9257.62841179947,-54799.1361618876,1,1,mix_E20_H80,0.22,0.78,0,1
29,NORMAL,173.53876448071,154.658144269466,28.2051282051282,100,0,25.9487179487179,0,4.98199498283919,18.8806202112433,0,14118.6897991119,9258.39099882952,-54816.2614566149,1,1,mix_E20_H80,0.22,0.78,0,1
30,NORMAL,149.387038948077,149.387038948077,28.2051282051282,100,0,25.9487179487179,0,5.00708749072177,0,0,14131.2360530532,9311.90346144873,-52840.1971616455,1,1,mix_E20_H80,0.22,0.78,0,1
31,NORMAL,119.828151936921,119.828151936921,20.5641183955986,72.9091470389405,0,18.9189889239507,0,4.89032848100669,0,0,14656.0002531256,6891.57826925262,-44186.8882516968,1,1,mix_E20_H80,0.22,0.78,0,1
32,NORMAL,103.495924044676,103.495924044676,16.9230769230769,60,0,15.5692307692308,0,4.86753779695611,0,0,13438.6919754011,5769.05534895764,-37723.1227766884,1,1,mix_E20_H80,0.22,0.78,0,1
33,NORMAL,99.4747257814166,99.4747257814166,16.0787413837159,57.0064467240838,0,14.7924420730187,0,4.92293841529065,0,0,13186.748353932,5504.07199553485,-36160.7955955827,1,1,mix_E20_H80,0.22,0.78,0,1
34,NORMAL,111.328,111.328,18.6711251103672,66.197625391302,0,17.1774351015379,0,4.98827877954808,0,0,14078.0160263277,26307.7946110544,-20839.882435131,1,1,mix_E20_H80,0.22,0.78,0,1
35,NORMAL,129.11085859082,129.11085859082,22.5085247188811,79.8029512760331,0,20.7078427413706,0,4.9697725978471,0,0,15339.709685817,7502.25115924137,-47703.7910646819,1,1,mix_E20_H80,0.22,0.78,0,1
36,NORMAL,139.385415331254,139.385415331254,24.7582831073965,87.7793673807694,0,22.7776204588048,0,5.01515055336476,0,0,16107.5186418521,28199.5065421842,-31759.0400883699,1,1,mix_E20_H80,0.22,0.78,0,1
37,NORMAL,139.082227758567,139.082227758567,24.7061026918571,87.5943640893115,0,22.7296144765085,0,4.9534567783301,0,0,16059.3896007081,8182.03691579473,-51635.9604984217,1,1,mix_E20_H80,0.22,0.78,0,1
38,NORMAL,137.803470774166,137.803470774166,24.4216771332137,86.5859461995759,0,22.4679429625566,0,4.96673225599261,0,0,15971.8255945167,8094.29051286778,-51132.3780307413,1,1,mix_E20_H80,0.22,0.78,0,1
39,NORMAL,123.966633421327,123.966633421327,21.3911418660669,75.8413211615101,0,19.6798505167816,0,4.90908573172159,0,0,14939.2890519022,7155.12312228044,-45671.428007135,1,1,mix_E20_H80,0.22,0.78,0,1
40,NORMAL,100.171470774166,100.171470774166,16.1451820309997,57.2420090189989,0,14.8535674685197,0,4.95608262387035,0,0,13225.3256006023,5532.52984822062,-36288.5924016474,1,1,mix_E20_H80,0.22,0.78,0,1
41,NORMAL,79.9974153312537,79.9974153312537,11.2820512820513,40,0,10.3794871794872,0,4.81600085251663,0,0,14243.2824775404,4066.03955200115,-30845.5696045864,1,1,mix_E20_H80,0.22,0.78,0,1
42,NORMAL,70.756,70.756,9.74749875012107,34.5593137504292,0,8.96769885011138,0,4.97957890339303,0,0,13449.7627387656,3545.78052715347,-27168.4200830614,1,1,mix_E20_H80,0.22,0.78,0,1
43,NORMAL,81.34,81.34,12.0968762274774,42.8889248065109,0,11.1291261292792,0,4.89074320747165,0,0,14745.4298038889,24271.0000497232,-11900.0050142089,1,1,mix_E20_H80,0.22,0.78,0,1
44,NORMAL,111.328,111.328,18.6880518993732,66.2576385523232,0,17.1930077474234,0,4.91714819932321,0,0,18518.2389030641,26311.4945593294,-25306.3855159009,1,1,mix_E20_H80,0.22,0.78,0,1
45,NORMAL,186.9448,158.144027834712,28.2051282051282,100,0,25.9487179487179,0,4.92627377161361,28.800772165288,0,23951.3420140119,29328.1086701344,-45748.4439135421,1,1,mix_E20_H80,0.22,0.78,0,1
46,NORMAL,364.5796,154.46930900563,28.2051282051282,100,0,25.9487179487179,0,4.80673088910175,210.11029099437,0,17144.9039060893,9254.6142935528,-57846.2522688692,1,1,mix_E20_H80,0.22,0.78,0,1
47,NORMAL,576.31054904882,154.672285525983,28.2051282051282,100,0,25.9487179487179,2958,4.99685201301967,421.638263522837,0,101128.844468048,15558.6738239599,-50446.1333004211,1,1,mix_E20_H80,0.22,0.78,0,1
0,NORMAL,327.969049616543,232.592913137625,114.430845940718,0,25.1189661821088,105.276378265461,0,28.4100252847013,95.3761364789188,0,44871.3434260612,4651.85828982749,-62080.4851362337,1,1,mix_E80_C20,0.82,0,0.18,1
1,NORMAL,314.917570879358,158.565580543777,108.234299407966,0,23.7587486505291,99.5755554553287,0,26.9921174100288,156.351990335581,0,42794.1920142933,3171.31161087554,-39622.8804034178,1,1,mix_E80_C20,0.82,0,0.18,1
2,NORMAL,291.840438733695,168.272442534629,116.03416230007,0,25.470913675625,106.751429316064,0,28.7768026959885,123.567996199067,0,45408.7443838496,3365.44885069257,-42043.2955331571,1,1,mix_E80_C20,0.82,0,0.18,1
3,NORMAL,232.456082987042,165.560992444279,113.855395934221,0,24.9926478879998,104.746964259483,0,28.2782274467867,66.8950905427626,0,44678.3851456694,3311.21984888559,-41367.1652967838,1,1,mix_E80_C20,0.82,0,0.18,1
4,NORMAL,189.034659350842,163.09754712042,111.875912387037,0,24.5581271093495,102.925839396074,0,27.8252517116369,25.9371122304223,0,44014.8273108762,3261.9509424084,-40752.8763684678,1,1,mix_E80_C20,0.82,0,0.18,1
5,NORMAL,158.383746939714,158.383746939714,114.863816159878,0,25.214008425339,105.674710867087,0,28.518398652558,0,0,45021.12993438,3420.94661539919,-38516.4895722473,1,1,mix_E80_C20,0.82,0,0.18,1
6,NORMAL,149.704634262795,149.704634262795,93.2100420265371,0,20.4607409326545,85.7532386644141,0,24.0053880597545,0,0,37983.4713093366,2994.09268525589,-38073.0723708143,1,1,mix_E80_C20,0.82,0,0.18,1
7,NORMAL,158.133331487122,158.133331487122,113.941678378745,0,25.0115879367976,104.826344108445,0,28.5183070119781,0,0,57396.6373850293,3395.78663649113,-51162.5124207558,1,1,mix_E80_C20,0.82,0,0.18,1
8,NORMAL,179.434951368027,175.777855462957,115.146436417167,0,25.2760470184024,105.934721503793,0,28.5734233313494,3.65709590506995,0,57823.2114070403,3515.55710925915,-57145.9926255635,1,1,mix_E80_C20,0.82,0,0.18,1
9,NORMAL,204.820843804893,121.962119912988,78.0385761094228,0,17.1304191459709,71.795490020669,0,20.994943402635,82.8587238919045,0,41743.8481087583,2439.24239825976,-39304.6057104986,1,1,mix_E80_C20,0.82,0,0.18,1
10,NORMAL,233.9947898688,123.938170393525,79.6106318009081,0,17.4755045416628,73.2417812568354,0,21.3729967964191,110.056619475275,0,42453.5396506703,2478.76340787051,-39974.7762427998,1,1,mix_E80_C20,0.82,0,0.18,1
11,NORMAL,254.1043898688,120.967232466345,77.2470820130121,0,16.9566765394417,71.0673154519712,0,20.8045262461843,133.137157402455,0,41386.4966858017,2419.3446493269,-38967.1520364748,1,1,mix_E80_C20,0.82,0,0.18,1
12,NORMAL,221.578,120.310940292609,77.011362244384,0,16.9049331755965,70.8504532648333,0,20.7478050269866,101.267059707391,0,41280.0656888333,2406.21880585218,-38873.8468829811,1,1,mix_E80_C20,0.82,0,0.18,1
13,NORMAL,196.9996,118.740697630446,75.7621444492088,0,16.6307146351922,69.7011728932721,0,20.4473351823884,78.2589023695543,0,40716.0898327722,2374.81395260891,-38341.2758801632,1,1,mix_E80_C20,0.82,0,0.18,1
14,NORMAL,159.0148,118.094535364375,75.248083856777,0,16.5178720661218,69.2282371482349,0,20.3236729604568,40.9202646356254,0,40484.001853593,2361.89070728749,-38122.1111463055,1,1,mix_E80_C20,0.82,0,0.18,1
15,NORMAL,135.436,124.389133077469,80.2557836312511,0,17.6171232361283,73.835320940751,0,21.5280014710202,11.0468669225311,0,42744.7162741805,2487.78266154938,-40256.9336126311,1,1,mix_E80_C20,0.82,0,0.18,1
16,NORMAL,124.074470669534,120.775368920515,77.0944293951224,0,16.9231674281976,70.9268750435126,0,20.7676630881262,3.29910174901843,0,41317.5065597277,2415.5073784103,-38901.9991813174,1,1,mix_E80_C20,0.82,0,0.18,1
17,NORMAL,115.865415331254,115.865415331254,79.3985438477901,0,17.4289486495149,73.0466603399668,0,21.3883866134345,0,0,61383.1227174967,2553.62936212116,-55952.1808551249,1,1,mix_E80_C20,0.82,0,0.18,1
18,NORMAL,111.446227758567,111.446227758567,62.3166779193992,0,13.6792707627949,57.3313436858472,0,17.6981877344691,0,0,49794.5269524598,2228.92455517133,-50442.9148975391,1,1,mix_E80_C20,0.82,0,0.18,1
19,NORMAL,110.167470774166,110.167470774166,77.2817152584696,0,16.9642789591763,71.0991780377921,0,20.8126154564419,0,0,59887.798111652,2528.64914460504,-53398.4820896704,1,1,mix_E80_C20,0.82,0,0.18,1
20,NORMAL,109.854633421327,109.854633421327,58.3257071862384,0,12.8032040164914,53.6596506113394,0,16.8680252333858,0,0,47102.9959957233,2197.09266842655,-48866.5702046733,1,1,mix_E80_C20,0.82,0,0.18,1
21,NORMAL,120.438633421327,120.438633421327,79.4112980719853,0,17.4317483572651,73.0583942262265,0,21.3882491583067,0,0,61390.3289994138,2508.27980794629,-57670.5061243325,1,1,mix_E80_C20,0.82,0,0.18,1
22,NORMAL,135.451470774166,135.451470774166,84.8255184435599,0,23.9251462276707,78.0394769680751,0,27.2669756989553,0,0,47127.6995579847,2709.02941548333,-44418.6701425013,1,1,mix_E80_C20,0.78,0,0.22,1
23,NORMAL,149.660359508325,149.660359508325,97.7963804818907,0,21.4674981545613,89.9726700433394,0,24.986060990803,0,0,50283.1917110037,2993.2071901665,-48501.5275879722,1,1,mix_E80_C20,0.82,0,0.18,1
24,NORMAL,176.716251931771,163.474150539895,112.467745095337,0,24.6880416062936,103.47032548771,0,27.9598413090345,13.2421013918754,0,44212.7987715678,3269.48301079791,-40943.3157607699,1,1,mix_E80_C20,0.82,0,0.18,1
25,NORMAL,211.253226442193,171.288015761323,118.746545810466,0,26.0663149340046,109.246822145628,0,29.3969618001567,39.9652106808696,0,46317.7182150292,3425.76031522646,-42891.9578998027,1,1,mix_E80_C20,0.82,0,0.18,1
26,NORMAL,234.917611746144,171.517372202611,118.930876322338,0,26.1067777292938,109.416406216551,0,29.4396308649004,63.4002395435325,0,46379.7529244225,3430.34744405223,-42949.4054803703,1,1,mix_E80_C20,0.82,0,0.18,1
27,NORMAL,235.344559933185,166.980854581836,115.285626593325,0,25.3066009595104,106.062776465859,0,28.6060232724128,68.3637053513484,0,45158.0779880126,3339.61709163672,-41818.4608963759,1,1,mix_E80_C20,0.82,0,0.18,1
28,NORMAL,209.956409748643,168.291202763791,116.338579161784,0,25.5377368891721,107.031492828841,0,28.8474401693405,41.6652069848515,0,45511.2783635922,3365.82405527583,-42145.4543083164,1,1,mix_E80_C20,0.82,0,0.18,1
29,NORMAL,173.53876448071,170.192957130696,117.866751674413,0,25.8731893919444,108.43741154046,0,29.197608496443,3.34580735001398,0,46023.7830179319,3403.85914261391,-42619.923875318,1,1,mix_E80_C20,0.82,0,0.18,1
30,NORMAL,149.387038948077,149.387038948077,114.447355760171,0,25.122590288818,105.291567299357,0,28.5206132875003,0,0,44930.2827955959,3487.61988332436,-35356.415571433,1,1,mix_E80_C20,0.82,0,0.18,1
31,NORMAL,119.828151936921,119.828151936921,61.5086181705413,0,13.5018917935335,56.587928716898,0,17.5276720779042,0,0,34535.4903770354,2396.56303873841,-38225.1746791356,1,1,mix_E80_C20,0.82,0,0.18,1
32,NORMAL,103.495924044676,103.495924044676,75.3055831895847,0,16.5304938708845,69.281136534418,0,20.3398361167673,0,0,40511.1272107741,2510.03635793093,-32642.4626657562,1,1,mix_E80_C20,0.82,0,0.18,1
33,NORMAL,99.4747257814166,99.4747257814166,59.9298542483958,0,13.1553338594039,55.1354659085241,0,17.2363588034172,0,0,33866.9471287773,1989.49451562833,-31877.4526131489,1,1,mix_E80_C20,0.82,0,0.18,1
34,NORMAL,111.328,111.328,56.2628589138372,0,12.350383664013,51.7618302007302,0,16.5484725309891,0,0,32308.4951377574,2226.56,-35440.5633248444,1,1,mix_E80_C20,0.82,0,0.18,1
35,NORMAL,129.11085859082,122.184928817124,78.2161479013991,0,17.1693983198193,71.9588560692871,0,21.0409454225665,6.92592977369581,0,41825.6608962266,2443.69857634248,-39381.9623198841,1,1,mix_E80_C20,0.82,0,0.18,1
36,NORMAL,139.385415331254,123.809289571892,79.5084502776192,0,17.4530744511847,73.1477742554097,0,21.3521490135898,15.5761257593619,0,42409.2732387424,2476.18579143784,-39933.0874473045,1,1,mix_E80_C20,0.82,0,0.18,1
37,NORMAL,139.082227758567,121.596466375574,77.7480584265047,0,17.0666469716718,71.5282137523843,0,20.929026817543,17.4857613829922,0,41614.6703596299,2431.92932751149,-39182.7410321184,1,1,mix_E80_C20,0.82,0,0.18,1
38,NORMAL,137.803470774166,122.070338834397,78.1250829422766,0,17.1494084507437,71.8750763068945,0,21.0200622969703,15.7331319397693,0,41785.0586189672,2441.40677668794,-39343.6518422792,1,1,mix_E80_C20,0.82,0,0.18,1
39,NORMAL,123.966633421327,120.002688803116,76.4801850956798,0,16.7883333136858,70.3617702880254,0,20.6247016140389,3.96394461821147,0,41042.5881107086,2400.05377606232,-38642.5343346463,1,1,mix_E80_C20,0.82,0,0.18,1
40,NORMAL,100.171470774166,100.171470774166,60.1774966609988,0,13.2096943889998,55.3632969281189,0,17.3219454491954,0,0,33991.7596187205,2003.42941548333,-31988.3302032372,1,1,mix_E80_C20,0.82,0,0.18,1
41,NORMAL,79.9974153312537,79.9974153312537,45.9729074841932,0,10.0916138379936,42.2950748854577,0,14.2631356077604,0,0,38754.514232864,1680.99787121326,-36086.7023647349,1,1,mix_E80_C20,0.82,0,0.18,1
42,NORMAL,70.756,70.756,33.876899529775,0,7.4363925797067,31.166747567393,0,11.9411879106121,0,0,30693.9774470897,1415.12,-30265.6714440054,1,1,mix_E80_C20,0.82,0,0.18,1
43,NORMAL,81.34,81.34,45.6100447103911,0,10.0119610339883,41.9612411335598,0,14.2636500854482,0,0,38547.7945455312,1645.88614131173,-36669.5262626345,1,1,mix_E80_C20,0.82,0,0.18,1
44,NORMAL,111.328,111.328,69.0774186772933,0,15.1633358072107,63.5512251831099,0,19.1128784156128,0,0,54358.1988213345,2226.56,-52364.0209629195,1,1,mix_E80_C20,0.82,0,0.18,1
45,NORMAL,186.9448,120.247518501671,76.9615561416733,0,16.89400012866,70.8046316503394,0,20.7425160919811,66.6972814983292,0,59670.129669201,2404.95037003342,-57265.1792991676,1,1,mix_E80_C20,0.82,0,0.18,1
46,NORMAL,364.5796,115.962452397316,73.5525827093872,0,16.1456888874265,67.6683760926363,0,19.9226733376871,248.617147602684,0,39721.9520621926,2319.24904794631,-37402.7030142463,1,1,mix_E80_C20,0.82,0,0.18,1
47,NORMAL,576.31054904882,122.772652993544,78.9705064516051,0,17.3349892210841,72.6528659354767,0,21.2265358273931,453.537896055276,0,42168.2996504682,2455.45305987089,-39712.8465905973,1,1,mix_E80_C20,0.82,0,0.18,1
0,NORMAL,327.969049616543,159.145643501795,40.983576402388,0,25.1189661821088,37.704890290197,0,28.4100252847013,168.823406114749,0,28654.1863119979,3182.91287003589,-47332.273441962,1,1,mix_E60_C40,0.62,0,0.38,1
1,NORMAL,314.917570879358,89.095555249832,38.7642741140212,0,23.7587486505291,35.6631321848995,0,26.9921174100288,225.822015629526,0,27455.2104293903,1781.91110499664,-25673.2993243937,1,1,mix_E60_C40,0.62,0,0.38,1
2,NORMAL,291.840438733695,93.7960867579472,41.5578065233882,0,25.470913675625,38.2331820015172,0,28.7768026959885,198.044351975748,0,28964.3650283584,1875.92173515894,-27088.4432931994,1,1,mix_E60_C40,0.62,0,0.38,1
3,NORMAL,232.456082987042,92.4830746431106,40.7774781330522,0,24.9926478879998,37.5152798824081,0,28.2782274467867,139.973008343931,0,28542.7808951713,1849.66149286221,-26693.1194023091,1,1,mix_E60_C40,0.62,0,0.38,1
4,NORMAL,189.034659350842,91.2901579117954,40.0685231784124,0,24.5581271093495,36.8630413241394,0,27.8252517116369,97.7445014390466,0,28159.7557736119,1825.80315823591,-26333.952615376,1,1,mix_E60_C40,0.62,0,0.38,1
5,NORMAL,158.383746939714,93.3360963636427,41.2844265691687,0,25.3033582198131,37.9816724436352,0,28.6020192320982,65.047650576071,0,28816.6110025215,1866.72192727285,-26949.8890752487,1,1,mix_E60_C40,0.62,0,0.38,1
6,NORMAL,149.704634262795,91.6734950739822,40.2963368290496,0,24.6977548307078,37.0726298827257,0,27.9707132236934,58.0311391888123,0,28282.7877837008,1833.46990147964,-26449.3178822212,1,1,mix_E60_C40,0.62,0,0.38,1
7,NORMAL,158.133331487122,98.2198304817198,44.1868410194808,0,27.0822573990366,40.6518937379223,0,30.4561964619595,59.9135010054018,0,35262.7799766318,1964.3966096344,-33298.3833669974,1,1,mix_E60_C40,0.62,0,0.38,1
8,NORMAL,179.434951368027,93.2611280130753,41.2398661879198,0,25.2760470184024,37.9406768928862,0,28.5734233313494,86.1738233549519,0,33345.3553471137,1865.22256026151,-31480.1327868522,1,1,mix_E60_C40,0.62,0,0.38,1
9,NORMAL,204.820843804893,71.8731750417283,27.949631238163,0,17.1304191459709,25.7136607391099,0,20.994943402635,132.947668763164,0,25154.3895673971,1437.46350083457,-23716.9260665625,1,1,mix_E60_C40,0.62,0,0.38,1
10,NORMAL,233.9947898688,72.8402038974356,28.5126653048182,0,17.4755045416628,26.2316520804327,0,21.3729967964191,161.154585971365,0,25529.8931471653,1456.80407794871,-24073.0890692166,1,1,mix_E60_C40,0.62,0,0.38,1
11,NORMAL,254.1043898688,71.3863069124218,27.6661564590891,0,16.9566765394417,25.4528639423619,0,20.8045262461843,182.718082956378,0,24965.2941423424,1427.72613824844,-23537.568004094,1,1,mix_E60_C40,0.62,0,0.38,1
12,NORMAL,221.578,70.8813111241984,27.5817330759732,0,16.9049331755965,25.3751944298954,0,20.7478050269866,150.696688875802,0,24908.9725082557,1417.62622248397,-23491.3462857717,1,1,mix_E60_C40,0.62,0,0.38,1
13,NORMAL,196.9996,70.1128770597083,27.1343238784714,0,16.6307146351922,24.9635779681937,0,20.4473351823884,126.886722940292,0,24610.555659744,1402.25754119417,-23208.2981185498,1,1,mix_E60_C40,0.62,0,0.38,1
14,NORMAL,159.0148,69.7966638260068,26.9502123184092,0,16.5178720661218,24.7941953329365,0,20.3236729604568,89.2181361739932,0,24487.7468000855,1395.93327652014,-23091.8135235654,1,1,mix_E60_C40,0.62,0,0.38,1
15,NORMAL,135.436,72.8770768314797,28.743727385262,0,17.6171232361283,26.444229194441,0,21.5280014710202,62.5589231685203,0,25683.9232455089,1457.54153662959,-24226.3817088793,1,1,mix_E60_C40,0.62,0,0.38,1
16,NORMAL,124.074470669534,71.292423224031,27.6114836986382,0,16.9231674281976,25.4025650027471,0,20.7676630881262,52.7820474455026,0,24928.7549450521,1425.84846448062,-23502.9064805715,1,1,mix_E60_C40,0.62,0,0.38,1
17,NORMAL,115.865415331254,73.8782882400573,29.1170580715347,0,17.8459388180374,26.7876934258119,0,21.7786313530697,41.9871270911965,0,32897.6856005383,1477.56576480115,-31420.1198357371,1,1,mix_E60_C40,0.62,0,0.38,1
18,NORMAL,111.446227758567,70.7033127294633,27.2684802890188,0,16.7129395319793,25.0870018658973,0,20.5372747591779,40.7429150291033,0,31222.5785364453,1414.06625458927,-29808.512281856,1,1,mix_E60_C40,0.62,0,0.38,1
19,NORMAL,110.167470774166,71.4076402268308,27.678560407077,0,16.9642789591763,25.4642755745109,0,20.8126154564419,38.7598305473357,0,31594.1585844177,1428.15280453662,-30166.0057798811,1,1,mix_E60_C40,0.62,0,0.38,1
20,NORMAL,109.854633421327,70.5236995374374,27.1638994762017,0,16.6488416144462,24.9907875181056,0,20.4669892447738,39.33093388389,0,31127.7828836124,1410.47399074875,-29717.3088928636,1,1,mix_E60_C40,0.62,0,0.38,1
21,NORMAL,120.438633421327,73.8321007193246,29.0901576274856,0,17.8294514491041,26.7629450172868,0,21.7604414875761,46.6065327020028,0,32873.2466545059,1476.64201438649,-31396.6046401194,1,1,mix_E60_C40,0.62,0,0.38,1
22,NORMAL,135.451470774166,92.1885140046979,40.6023788990925,0,24.8853290026696,37.3541885871651,0,28.165565870142,43.2629567694686,0,32930.2908264504,1843.77028009396,-31086.5205463565,1,1,mix_E60_C40,0.62,0,0.38,1
23,NORMAL,149.660359508325,92.6814351012434,40.8953208005008,0,25.0648740390166,37.6236951364607,0,28.3526714970511,56.9789244070819,0,33120.8659976514,1853.62870202487,-31267.2372956265,1,1,mix_E60_C40,0.62,0,0.38,1
