timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
3411,NORMAL,71.9295302548891,71.9295302548891,0,-2.66453525910038e-15,27.8569409572382,0,0,31.1242204511358,0,0,20962.1102255679,1438.59060509778,-25253.7537189971,1,1,model_causal_myopic_1h_annual,0,-9.56506769063613e-17,1,1,71.9295302548891,71.9295302548891,0,17.3827820370908,0,0.361290359392296,-2.66453525910038e-15,2.18127443356203e-11,0,0,33.4167482177984,0,0,0,71.9295302548891,0
3412,NORMAL,67.8243690061618,67.8243690061618,0,8.88178419700125e-16,27.0673134910879,0,0,30.305069952916,0,0,20552.534976458,1356.48738012324,-23862.9330835732,1,1,model_causal_myopic_1h_annual,0,3.28136894706068e-17,1,1,67.8243690061618,67.8243690061618,0,14.1570923319838,0,0.445348095113449,8.88178419700125e-16,2.18283895429429e-11,0,0,32.537276674178,0,0,0,67.8243690061618,0
3413,NORMAL,67.0467688686978,67.0467688686978,0,-3.5527136788005e-15,27.8465376009522,0,0,31.113400855224,0,0,20956.700427612,1340.93537737396,-23740.2158163159,1,1,model_causal_myopic_1h_annual,0,-1.27581882161142e-16,1,1,67.0467688686978,67.0467688686978,0,12.5116055394443,0,0.5196357530039,-3.5527136788005e-15,2.17658087136527e-11,0,0,33.4051633292535,0,0,0,67.0467688686978,0
3414,NORMAL,55.0645186458527,55.0645186458527,0,0,28.5385288670859,0,0,31.8312363934325,0,0,21315.6181967163,1108.5315031983,-20118.9227564095,1,1,model_causal_myopic_1h_annual,0,0,1,1,55.0645186458527,55.0645186458527,0,0,0.241371009374873,0.51804778583696,0,2.17658087136527e-11,0,0,34.1758896552276,0,0,0,55.0645186458527,0
3415,NORMAL,44.0097633305141,44.0097633305141,0,3.5527136788005e-15,28.6154809882736,0,0,31.9110498083422,0,0,21355.5249041711,1221.6503147285,-15976.5096176172,1,1,model_causal_myopic_1h_annual,0,1.2415355451325e-16,1,1,44.0097633305141,44.0097633305141,0,0,11.3818349372741,0.443167292828578,3.5527136788005e-15,2.18283895429429e-11,0,0,34.2615982677881,0,0,0,44.0097633305141,0
3416,NORMAL,32.3283696584197,32.3283696584197,0,8.88178419700125e-16,28.6154948216684,0,0,31.911050049003,0,0,21355.5250245015,1338.46474612506,-11592.9065423777,1,1,model_causal_myopic_1h_annual,0,3.10383736236346e-17,1,1,32.3283696584197,32.3283696584197,0,0,23.0632450985555,0.291435417180187,8.88178419700125e-16,2.18440347502654e-11,0,0,34.2616147569752,0,0,0,32.3283696584197,0
3417,NORMAL,15.129986531439,15.129986531439,0,-1.77635683940025e-15,16.5673213936591,0,0,20.6286548294091,0,0,15714.3274147045,1147.04523297043,-4285.78781989014,1,1,model_causal_myopic_1h_annual,0,-1.07220521482738e-16,1,1,15.129986531439,15.129986531439,0,0,28.1481834113884,0.10625,-1.77635683940025e-15,2.18127443356203e-11,0,0,22.1481699428274,0,0,0,15.129986531439,0
3418,NORMAL,1.96236977483595,1.96236977483595,0,-1.77635683940025e-15,0,0,0,0,0,24.7941651600211,0,294686.10800227,294686.10800227,1,1,model_causal_myopic_1h_annual,0,0,0,0,1.96236977483595,1.96236977483595,0,0,0,0.10625,-1.77635683940025e-15,2.17814539209753e-11,0,0,0,18,1.16763022516405,0,1.96236977483595,0
3419,NORMAL,0.142858590820011,0.142858590820011,0,-6.66133814775094e-16,0,0,0,0,0,27.1182965543336,0,405071.479082352,405071.479082352,1,1,model_causal_myopic_1h_annual,0,0,0,0,0.142858590820011,0.142858590820011,0,0,0,0.10625,-6.66133814775094e-16,2.17697200154834e-11,0,0,0,18,3.34714140917999,0,0,0.142858590820011
3420,NORMAL,3.36141533125378,3.36141533125378,0,4.44089209850063e-16,0,0,0,0,0,23.8668809132372,0,243879.424188846,243879.424188846,1,1,model_causal_myopic_1h_annual,0,0,0,0,3.36141533125378,3.36141533125378,0,0,0,0.10625,4.44089209850063e-16,2.17775426191446e-11,0,0,0,18,0.128584668746218,0,0,3.36141533125378
3421,NORMAL,4.82222775856656,4.82222775856656,0,0,0,0,0,5.62087951534293e-09,0,22.1664683380086,399.668328569928,221761.127935258,221361.459606688,1,1,model_causal_myopic_1h_annual,0,0,0,0,4.82222775856656,4.82222775856656,0,0,0,0.10625,0,2.17775426191446e-11,0,0,6.03492722461851e-09,16.6677722474684,0,0,0,4.82222775856656
3422,NORMAL,6.48347077416645,6.48347077416645,0,0,0,0,0,2.78809171297048,0,20.6350368957678,1394.04585648524,206480.038373161,205085.992516676,1,1,model_causal_myopic_1h_annual,0,0,0,0,6.48347077416645,6.48347077416645,0,0,0,0.10625,0,2.17775426191446e-11,0,0,2.99347077416645,18,0,0,0,6.48347077416645
3423,NORMAL,8.52263342132742,8.52263342132742,0,0,0,0,0,4.68734721260688,0,18.7071381829198,2343.67360630344,187241.834497625,184898.160891321,1,1,model_causal_myopic_1h_annual,0,0,0,0,8.52263342132742,8.52263342132742,0,0,0,0.10625,0,2.17775426191446e-11,0,0,5.03263342132742,18,0,0,0,8.52263342132742
3424,NORMAL,6.48347077416645,6.48347077416645,0,0,0,0,0,2.78808907136786,0,20.7211499797217,1394.04453568393,207341.1692127,205947.124677016,1,1,model_causal_myopic_1h_annual,0,0,0,0,6.48347077416645,6.48347077416645,0,0,0,0.10625,0,2.17775426191446e-11,0,0,2.99347077416645,18,0,0,0,6.48347077416645
3425,NORMAL,3.36141533125378,3.36141533125378,0,4.44089209850063e-16,0,0,0,0,0,23.7130139815747,0,242340.75487222,242340.75487222,1,1,model_causal_myopic_1h_annual,0,0,0,0,3.36141533125378,3.36141533125378,0,0,0,0.10625,4.44089209850063e-16,2.17853652228059e-11,0,0,0,18,0.128584668746218,0,0,3.36141533125378
3426,NORMAL,0,0,0,1.33226762955019e-15,0,0,0,0,0,26.7543683095252,0,392743.683095252,392743.683095252,1,1,model_causal_myopic_1h_annual,0,0,0,0,0,0,0,0,0,0.10625,1.33226762955019e-15,2.18088330337897e-11,0,0,0,18,3.13,0,0,0
3427,NORMAL,0,0,0,1.33226762955019e-15,0,0,0,0,0,26.7685424697012,0,392885.424697012,392885.424697012,1,1,model_causal_myopic_1h_annual,0,0,0,0,0,0,0,0,0,0.10625,1.33226762955019e-15,2.18323008447735e-11,0,0,0,18,3.13,0,0,0
3428,NORMAL,0,0,0,1.33226762955019e-15,0,0,0,0,0,26.5983796759984,0,391183.796759984,391183.796759984,1,1,model_causal_myopic_1h_annual,0,0,0,0,0,0,0,0,0,0.10625,1.33226762955019e-15,2.18557686557573e-11,0,0,0,18,3.13,0,0,0
3429,NORMAL,0,0,0,1.33226762955019e-15,0,0,0,0,0,26.5644267279702,0,390844.267279702,390844.267279702,1,1,model_causal_myopic_1h_annual,0,0,0,0,0,0,0,0,0,0.10625,1.33226762955019e-15,2.18792364667411e-11,0,0,0,18,3.13,0,0,0
3430,NORMAL,3.07320028662785,3.07320028662785,0,-1.33226762955019e-15,0,0,0,0,0,23.7029568297703,0,239363.020838321,239363.020838321,1,1,model_causal_myopic_1h_annual,0,0,0,0,3.07320028662785,3.07320028662785,0,0,0,0.10625,-1.33226762955019e-15,2.18557686557573e-11,0,0,0,18,0.0567997133721434,0,3.07320028662785,0
3431,NORMAL,20.8442314818436,20.8442314818436,0,0,0,0,0,5.11975748107669,0,5.78268587633718,6225.07297763719,58243.7433930086,52018.6704153715,1,1,model_causal_myopic_1h_annual,0,0,0,0,20.8442314818436,20.8442314818436,0,0,0,0.10625,0,2.18557686557573e-11,0,0,5.49691735818077,5.78268587633718,0,11.2896,9.55463148184359,0
3432,NORMAL,66.0377117607972,66.0377117607972,0,-4.44089209850063e-15,27.6895399172184,0,0,30.9502768000636,0,0,20875.1384000318,1320.75423521594,-23285.1613955172,1,1,model_causal_myopic_1h_annual,0,-1.60381577728531e-16,1,1,66.0377117607972,66.0377117607972,0,11.3173888387724,0,0.173446996230211,-4.44089209850063e-15,2.17775426191446e-11,0,0,33.2303229220248,0,0,48.412,16.9836663304795,0.642045430317657
3433,NORMAL,162.460107488626,162.460107488626,32.5598887472797,-1.06581410364015e-14,27.8510487653871,29.9550976474973,0,31.1176874619615,0,0,28148.0671663801,3249.20214977252,-49622.6150166076,1,1,model_causal_myopic_1h_annual,0.538973405940813,-1.76427340399522e-16,0.461026594059187,1,162.460107488626,162.460107488626,0,75,0,0.618759496230211,-1.06581410364015e-14,2.15898001312742e-11,0,32.5598887472797,33.4102187413464,0,0,130.144,30.9834349352608,1.33267255336529
3434,NORMAL,259.397922057469,259.397922057469,157.331535937317,7.105427357601e-15,28.6159824578435,144.745013062332,0,31.9110585323069,0,0,56094.332401113,5187.95844114937,-66173.8467292623,1,1,model_causal_myopic_1h_annual,0.84610720968574,3.8212004219928e-17,0.15389279031426,1,259.397922057469,259.397922057469,0,46.314190108596,0,0.89375,7.105427357601e-15,2.17149617898545e-11,0,157.331535937317,34.2621960115557,0,0,209.2888,47.9466513879349,2.16247066953362
3435,NORMAL,305.474753084782,253.500391956243,200,-8.88178419700133e-16,26.5942078371858,184,0,29.8136416394418,51.9743611285396,0,64466.8208197209,5070.00783912485,-59396.8129805961,1,1,model_causal_myopic_1h_annual,0.882635094290254,-3.91968721609298e-18,0.117364905709746,1,305.474753084782,253.500391956243,51.9743611285396,0,0,0.89375,-8.88178419700133e-16,2.1699316582532e-11,0,200,32.0103919562426,0,0,241.6876,60.4257377535284,3.36141533125378
3436,NORMAL,289.754875976582,255.546481505242,200,1.95399252334028e-14,28.4312639493788,184,0,31.7191712867552,34.2083944713401,0,65419.5856433776,5110.92963010485,-60308.6560132728,1,1,model_causal_myopic_1h_annual,0.875536896929839,8.55396275254725e-17,0.124463103070161,1,289.754875976582,255.546481505242,34.2083944713401,0,0,0.89375,1.95399252334028e-14,2.20435111436277e-11,0,200,34.0564815052422,0,0,221.578,63.3546482180157,4.82222775856656
3437,NORMAL,223.027639717625,223.027639717625,167.274967564689,-1.24344978758018e-14,28.6163819106294,153.892970159514,0,31.9110654812918,0,0,58289.8455789292,4460.55279435249,-53829.2927845767,1,1,model_causal_myopic_1h_annual,0.853917071951995,-6.34765032203144e-17,0.146082928048005,1,223.027639717625,223.027639717625,0,0,0,0.89375,-1.24344978758018e-14,2.18244782411122e-11,0,167.274967564689,34.262672152936,0,0,161.2492,55.2949689434581,6.48347077416645
3438,NORMAL,182.57335463242,182.57335463242,127.532217701479,4.44089209850062e-15,27.9775244903326,117.329640285361,0,31.2482237516667,0,0,49183.22554432,3651.4670926484,-45531.7584516716,1,1,model_causal_myopic_1h_annual,0.820091499760677,2.85570025125696e-17,0.179908500239323,1,182.57335463242,182.57335463242,0,0,0,0.89375,4.44089209850062e-15,2.19027042777249e-11,0,127.532217701479,33.5511369309408,0,0,114.268,51.9010262966935,16.4043283357266
3439,NORMAL,132.44399640817,132.44399640817,78.7749178916099,4.44089209850063e-15,26.7456239054664,72.4729244602811,0,29.9702052655832,0,0,46475.3554384928,2648.8799281634,-43826.4755103294,1,1,model_causal_myopic_1h_annual,0.746536328851494,4.20855695286401e-17,0.253463671148506,1,132.44399640817,132.44399640817,0,0,0,0.89375,4.44089209850063e-15,2.19809303143375e-11,0,78.7749178916099,32.1790785165601,0,0,73.108,39.7492809063157,19.5867155018544
3440,NORMAL,87.6475026771932,87.6475026771932,41.934384806573,0,18.6496420686769,38.5796340220472,0,22.5602639375704,0,0,30568.8002167222,1752.95005354386,-28815.8501631783,1,1,model_causal_myopic_1h_annual,0.692168991884959,0,0.307831008115041,1,87.6475026771932,87.6475026771932,0,0,0,0.89375,0,2.19809303143375e-11,0,41.934384806573,24.2231178706202,0,0,38.416,26.4968693329194,22.7346333442739
3441,NORMAL,64.5417815196724,64.5417815196724,18.8909311848117,-1.68753899743024e-14,18.5964444378097,17.3796566900268,0,22.502168304643,0,0,22907.7605607311,1290.83563039345,-21616.9249303376,1,1,model_causal_myopic_1h_annual,0.503927812258273,-4.50161946362527e-16,0.496072187741727,1,64.5417815196724,64.5417815196724,0,0,0,0.89375,-1.68753899743024e-14,2.16836713752094e-11,0,18.8909311848117,24.1608503348607,0,0,25.5584,12.9997216136762,25.9836599059962
3442,NORMAL,53.0655840277574,53.0655840277574,6.76762780909864,8.88178419700125e-16,19.1491923081863,6.22621758437075,0,23.1047439591306,0,0,19193.8103099388,1061.31168055515,-18132.4986293836,1,1,model_causal_myopic_1h_annual,0.261128787346294,3.42703470441486e-17,0.738871212653706,1,53.0655840277574,53.0655840277574,0,0,0,0.89375,8.88178419700125e-16,2.1699316582532e-11,0,6.76762780909864,24.8079562186588,0,0,21.7952,2.09559415895722,29.1747898688002
3443,NORMAL,54.2627898688002,54.2627898688002,8.09302522233753,-8.88178419700125e-16,19.0396822293313,7.44558320455053,0,22.985248690159,0,0,19573.0342987177,1085.255797376,-18487.7785013417,1,1,model_causal_myopic_1h_annual,0.298275623129521,-3.27346034774534e-17,0.701724376870479,1,54.2627898688002,54.2627898688002,0,0,0,0.89375,-8.88178419700125e-16,2.16836713752094e-11,0,8.09302522233753,24.6797646464627,0,0,25.088,0,29.1747898688002
3444,NORMAL,46.06,46.06,1.36757826441765,1.77635683940025e-15,18.0852428331285,1.25817200326423,0,21.9445226364004,0,0,16825.2032393753,921.2,-15904.0032393753,1,1,model_causal_myopic_1h_annual,0.0703023102695451,9.13161556615725e-17,0.929697689730455,1,46.06,46.06,0,0,0,0.89375,1.77635683940025e-15,2.17149617898545e-11,0,1.36757826441765,23.5624217355824,0,0,46.06,0,0
3445,NORMAL,103.684,103.684,58.9561322918879,0,18.1155116779852,54.2396417085369,0,21.9774345263149,0,0,35914.9882782307,2073.68,-33841.3082782307,1,1,model_causal_myopic_1h_annual,0.764952312616214,0,0.235047687383786,1,103.684,103.684,0,0,0,0.89375,0,2.17149617898545e-11,0,58.9561322918879,23.5978677081121,0,0,103.684,0,0
3446,NORMAL,179.1244,179.1244,133.930818123187,0,18.5133135926467,123.216352673332,0,22.4110665588023,0,0,60963.4202418007,3582.488,-57380.9322418007,1,1,model_causal_myopic_1h_annual,0.878556731674285,0,0.121443268325715,1,179.1244,179.1244,0,0,0,0.89375,0,2.17149617898545e-11,0,133.930818123187,24.063581876813,0,0,179.1244,0,0
3447,NORMAL,256.2112,245.986114707639,200,1.4210854715202e-14,19.1902848208673,184,0,23.1490683346662,10.2250852923608,0,83214.5341673331,4919.72229415279,-78294.8118731803,1,1,model_causal_myopic_1h_annual,0.912449199851396,6.48334150704526e-17,0.0875508001486037,1,256.2112,245.986114707639,10.2250852923608,0,0,0.89375,1.4210854715202e-14,2.1965285107015e-11,0,200,24.8561147076392,0,0,256.2112,0,0
3448,NORMAL,276.248870669533,245.333086794986,200,2.57571741713036e-14,18.3249498380259,184,0,22.2055110161562,30.9157838745473,0,82742.7555080781,4906.66173589973,-77836.0937721784,1,1,model_causal_myopic_1h_annual,0.916065709156827,1.17976320115556e-16,0.0839342908431726,1,276.248870669533,245.333086794986,30.9157838745473,0,0,0.89375,2.57571741713036e-14,2.24189961193684e-11,0,200,23.8430867949862,0,0,274.0864,0,2.16247066953362
3449,NORMAL,249.517815331254,245.18883379982,200,-3.37507799486048e-14,18.2017207711911,184,0,22.0710648818622,4.32898153143398,0,130515.532440931,4903.77667599639,-125611.755764935,1,1,model_causal_myopic_1h_annual,0.916583055775818,-1.54676965100547e-16,0.0834169442241824,1,249.517815331254,245.18883379982,4.32898153143398,0,0,0.89375,-3.37507799486048e-14,2.18244782411122e-11,0,200,23.6988337998198,0,0,246.1564,0,3.36141533125378
3450,NORMAL,197.353027758567,197.353027758567,200,8.88178419700125e-15,18.745064525251,184,0,22.6633690148533,0,0,130811.684507427,5401.21768432849,-107705.465987395,1,1,model_causal_myopic_1h_annual,0.914306343021114,4.06033581433147e-17,0.0856936569788855,1,197.353027758567,197.353027758567,0,0,48.4719043052385,0.574855892728694,8.88178419700125e-15,2.19809303143375e-11,0,200,24.334932063805,0,0,192.5308,0,4.82222775856656
3451,NORMAL,147.799470774166,147.799470774166,191.863854273209,8.88178419700125e-16,0,176.514745931352,0,5.2839616140113,0,0,117481.123284444,5092.83228632617,-86371.2918338207,1,1,model_causal_myopic_1h_annual,1,4.62921180784465e-18,0,1,147.799470774166,147.799470774166,0,0,71.2280956947615,0.10625,8.88178419700125e-16,2.19965755216601e-11,0,191.863854273209,5.67371219571904,0,0,141.316,0,6.48347077416645
3452,NORMAL,125.730633421327,125.730633421327,98.7677170520088,-8.88178419700125e-15,0,90.8662996878481,0,5.09693603829596,0,0,64285.5738256138,2514.61266842655,-61770.9611571873,1,1,model_causal_myopic_1h_annual,1,-8.99259845433534e-17,0,1,125.730633421327,125.730633421327,0,0,0,0.10625,-8.88178419700125e-15,2.18401234484348e-11,0,98.7677170520088,5.47291636931858,0,0,117.208,0,8.52263342132742
3453,NORMAL,111.618633421327,111.618633421327,84.5315292302384,-5.32907051820075e-15,0,77.7690068918193,0,5.21256859545068,0,0,56223.0685706533,2232.37266842655,-53990.6959022268,1,1,model_causal_myopic_1h_annual,1,-6.30424004714971e-17,0,1,111.618633421327,111.618633421327,0,0,0,0.10625,-5.32907051820075e-15,2.17462522044996e-11,0,84.5315292302384,5.59710419108904,0,0,103.096,0,8.52263342132742
3454,NORMAL,106.325019318579,106.325019318579,60.2859605793579,-1.68753899743024e-14,18.9279355548365,55.4630837330093,0,22.8623704035464,0,0,36797.8953456565,2126.50038637157,-34671.3949592849,1,1,model_causal_myopic_1h_annual,0.761052839481963,-2.13035727288482e-16,0.238947160518037,1,106.325019318579,106.325019318579,0,0,0,0.10625,-1.68753899743024e-14,2.14489932653715e-11,0,60.2859605793579,24.5490587392207,0,0,96.04,3.80154854441218,6.48347077416645
3455,NORMAL,111.451307639853,111.451307639853,67.1335044288771,-5.32907051820075e-15,17.4576396393409,61.7628240745669,0,21.2592799814312,0,0,38264.2566575597,2229.02615279706,-36035.2305047627,1,1,model_causal_myopic_1h_annual,0.793623318000495,-6.29979719142131e-17,0.206376681999505,1,111.451307639853,111.451307639853,0,0,0,0.10625,-5.32907051820075e-15,2.13551220214363e-11,0,67.1335044288771,22.827803210976,0,0,93.688,12.9410798812865,4.82222775856656
3456,NORMAL,129.902198862326,129.902198862326,9.57072920732615,8.88178419700125e-16,18.631007940364,8.80507087074006,0,22.5384575477668,0,0,18782.445782861,2598.04397724652,-40908.1518056145,1,1,model_causal_myopic_1h_annual,0.339366655224287,3.14937485960105e-17,0.660633344775713,1,129.902198862326,129.902198862326,0,75,0,0.5515625,8.88178419700125e-16,2.13707672287588e-11,0,9.57072920732615,24.201469655,0,0,106.624,23.2781988623262,0
3457,NORMAL,177.77886002121,177.77886002121,64.7511646292305,0,28.619271455546,59.571071458892,0,31.9111157429085,0,0,35652.6150215884,3555.57720042419,-51095.2878211642,1,1,model_causal_myopic_1h_annual,0.693486796724812,0,0.306513203275188,1,177.77886002121,177.77886002121,0,57.6315789473684,0,0.89375,0,2.13707672287588e-11,0,64.7511646292305,34.2661164446108,0,0,141.904,35.8748600212097,0
3458,NORMAL,246.10860374092,246.10860374092,190.792929243478,-3.5527136788005e-15,28.5470217596947,175.529494904,0,31.8358102325281,0,0,63444.983893224,4922.1720748184,-58522.8118184056,1,1,model_causal_myopic_1h_annual,0.869850332193783,-1.61972940294361e-17,0.130149667806217,1,246.10860374092,246.10860374092,0,0,0,0.89375,-3.5527136788005e-15,2.13081863994687e-11,0,190.792929243478,34.1856744974424,0,0,202.5856,43.52300374092,0
3459,NORMAL,286.606666261851,255.096873469048,200,2.30926389122033e-14,28.3505470785482,184,0,31.6316596470391,31.5097927928022,0,65375.8298235196,5101.93746938097,-60273.8923541386,1,1,model_causal_myopic_1h_annual,0.875846379869648,1.01128020964451e-16,0.124153620130352,1,286.606666261851,255.096873469048,31.5097927928022,0,0,0.89375,2.30926389122033e-14,2.17149617898545e-11,0,200,33.9668734690485,0,0,242.8048,43.8018662618507,0
3460,NORMAL,279.26213261167,254.323757971496,200,4.79616346638068e-14,27.65638496407,184,0,30.9113149552492,24.9383746401732,0,65015.6574776246,5086.47515942993,-59929.1823181947,1,1,model_causal_myopic_1h_annual,0.87851698089454,2.10675552418072e-16,0.12148301910546,1,279.26213261167,254.323757971496,24.9383746401732,0,0,0.89375,4.79616346638068e-14,2.25598029852712e-11,0,200,33.1937579714964,0,0,250.6252,28.6369326116697,0
3461,NORMAL,276.984123505382,255.146289918277,200,-1.4210854715202e-14,28.3948648720291,184,0,31.6768984990767,21.8378335871049,0,65398.4492495384,5102.92579836554,-60295.5234511728,1,1,model_causal_myopic_1h_annual,0.875676430431398,-6.22205526519365e-17,0.124323569568602,1,276.984123505382,255.146289918277,21.8378335871049,0,0,0.89375,-1.4210854715202e-14,2.23094796681107e-11,0,200,34.0162899182769,0,0,240.5704,36.4137235053817,0
3462,NORMAL,269.784775809938,246.573674680756,200,3.5527136788005e-15,19.6919552296009,184,0,23.6935531964943,23.2111011291818,0,61406.7765982472,4931.47349361513,-56475.303104632,1,1,model_causal_myopic_1h_annual,0.910365606200642,1.61713417092927e-17,0.0896343937993576,1,269.784775809938,246.573674680756,23.2111011291818,0,0,0.89375,3.5527136788005e-15,2.23720604974008e-11,0,200,25.4436746807565,0,0,240.5704,29.2143758099382,0
