timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2ProducedKg,h2PipeDeliveredKg,h2ShipDeliveredKg,h2DeliveredKg,h2InventoryDeltaKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,runStatus,strictPass,relaxedPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,forecastSigmaMW,planningAvailableMW,forecastErrorMW,planningWindowH,plannedFirstHourAllocatedMW,plannedFirstHourHydrogenMW,plannedWindowHydrogenMWh,plannedMinimumAllocatedInputMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,h2ReserveTargetKg,bessReserveShortfallMWh,h2ReserveShortfallKg,reserveMode,planStatus,planFallbackUsed,planFallbackMessage,reserveConstraintRelaxationUsed,reliabilityRelaxationUsed,minimumFeasibleENSMWh,reserveTargetEnforced,reserveTargetFallbackUsed,normalStateFloorEnforced,normalBessFloorShortfallMWh,normalH2FloorShortfallKg,surplusRedispatchUsed,surplusRedispatchHydrogenMWh,surplusRedispatchCurtailmentReductionMWh,surplusRedispatchTriggerMW,mainConclusionEligible,mainConclusionStatus,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pComputeBaseUnservedMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
20,NORMAL,109.854633421327,109.854633421327,85.3849821183002,0,2.97965130302729,78.5541835488362,0,0,0,0,0,2.78852531808605,0,0,55497.8564593215,2197.09266842655,-53300.7637908949,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.966280046805376,0,0.0337199531946242,1,KALMAN_PRIOR_POSTERIOR,323.327659462374,155.63269564538,192.777041688082,155.63269564538,-45.7780622240529,6,140.92253432493,4,87.9999999999999,88.3646334213275,0.816280046805376,0.129348741776087,0.0543712114185368,0.971615611235198,0.0283843887648023,0,1,0,0.167284454001347,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,109.854633421327,109.854633421327,0,0,0,0.5,0,18119.5892369543,0,85.3849821183002,2.97965130302729,0,0,0,101.332,0,8.52263342132742
21,NORMAL,120.438633421327,120.438633421327,98.9486334213274,0,0,91.0327427476213,0,0,0,0,0,0,0,0,61840.3005035252,2408.77266842655,-59431.5278350986,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,1,0,0,1,KALMAN_PRIOR_POSTERIOR,346.909868158026,161.420894939539,192.338105500802,161.420894939539,-40.9822615182119,6,199.780894939539,0,0,98.9486334213274,0.880582030423494,0.0840766821544569,0.035341287422049,1,0,0,1,0,0.128603967236237,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,120.438633421327,120.438633421327,0,0,0,0.5,0,18119.5892369543,0,98.9486334213274,0,0,0,0,111.916,0,8.52263342132742
22,NORMAL,135.451470774166,135.451470774166,72.7537174703113,20,21.2077533038551,66.9334200726864,352.29874933944,0,0,0,352.298749339439,19.8473448680858,0,0,39419.70366021,23942.0750381714,-25468.8211533051,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.638406269909283,0.175497910514276,0.186095819576441,1,KALMAN_PRIOR_POSTERIOR,365.514164283297,173.381303537352,191.932283840064,173.381303537352,-37.9298327631852,6,211.741303537352,100,600,113.961470774166,0.780582030423494,0.183322150000065,0.036095819576441,0.385589240586421,0.47227441377473,0.142136345638849,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,135.451470774166,135.451470774166,0,0,0,0.5,20,18471.8879862937,0,72.7537174703113,21.2077533038551,0,0,0,128.968,0,6.48347077416645
23,NORMAL,149.660359508325,149.660359508325,81.5269203174941,20,26.6434391908312,75.0047666920946,352.29874933944,0,0,0,352.298749339439,24.9343091140495,0,0,44868.8705661788,4226.25281285454,-50633.8102845908,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.636082481396165,0.156042318026742,0.207875200577092,1,KALMAN_PRIOR_POSTERIOR,377.201820649596,187.594038078877,191.902660837217,187.594038078877,-37.9336785705522,6,225.954038078877,100,600,128.170359508325,0.680582030423494,0.261542768999413,0.0578752005770925,0.423351246967943,0.442567881725979,0.134080871306078,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,149.660359508325,149.660359508325,0,0,0,0.5,20,18824.1867356332,0,81.5269203174941,26.6434391908312,0,0,0,143.668,1.1701317497587,4.82222775856656
24,NORMAL,176.716251931771,176.716251931771,72.0499923499193,40,29.8764054445578,66.2859929619258,704.59749867888,0,0,0,704.597498678879,27.9598413090345,0,0,35288.5589653794,26000.4162840115,-33773.4986602597,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.507657444066568,0.281836223715928,0.210506332217504,1,KALMAN_PRIOR_POSTERIOR,374.288117306417,198.897997243096,192.63005593897,198.897997243096,-22.1817453113258,6,177.407997243096,100,600,141.926397794477,0.580582030423494,0.345072736315631,0.0743452332608745,0.267922486794142,0.563672447431855,0.168405065774003,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,176.716251931771,176.716251931771,0,13.6598541372935,0,0.58110538394018,40,19528.784234312,0,72.0499923499193,29.8764054445578,0,0,0,161.2492,15.4670519317706,0
25,NORMAL,211.253226442193,211.253226442193,86.886019865006,40,31.4114699508575,79.9351382758056,704.59749867888,0,0,0,704.597498678879,29.3969618001567,0,0,39282.9140862717,6691.15577421993,-63065.4974534542,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.548878064750581,0.252688782661868,0.198433152587551,1,KALMAN_PRIOR_POSTERIOR,372.575536970451,219.001862269829,193.25837838892,219.001862269829,-7.74863582763669,6,197.871862269829,100,600,158.297489815864,0.494934889187449,0.401179426468468,0.103885684344083,0.335875912606223,0.505377565323736,0.15874652207004,1,0,0.17129428247209,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,211.253226442193,211.253226442193,0,31.8257366263292,0,0.770070695159009,40,20233.3817329909,0,86.886019865006,31.4114699508575,0,0,0,175.7728,35.4804264421927,0
26,NORMAL,234.917611746144,234.917611746144,101.500917155809,60,31.456495880273,93.3808437833446,1056.89624801832,0,0,0,1056.89624801832,29.4396308649004,0,0,42531.2179404529,28397.489102987,-50973.9814360372,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.52602755996127,0.310949442449149,0.163022997589581,1,KALMAN_PRIOR_POSTERIOR,363.290903539121,242.385115499537,193.706456856906,242.385115499537,-7.46750375339266,6,221.255115499537,100,600,177.004092399629,0.463758707145936,0.418955060140751,0.117286232713313,0.405860083354555,0.45196695124642,0.142172965399025,1,0,0.0623523640830262,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,234.917611746144,234.917611746144,0,20.8301987100616,0,0.89375,60,21290.2779810092,0,101.500917155809,31.456495880273,0,0,0,182.476,52.4416117461439,0
27,NORMAL,235.344559933185,235.344559933185,123.649331944674,60,30.5652279885109,113.7573853891,1056.89624801832,0,0,0,1056.89624801832,28.6060232724128,0,0,47004.7841295903,8406.02806672781,-68572.333656662,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.57722188437257,0.280093005903588,0.142685109723842,1,KALMAN_PRIOR_POSTERIOR,344.828429762652,257.052833140486,194.094917099097,257.052833140486,-21.7082732073012,6,235.922833140486,100,600,188.738266512389,0.463758707145936,0.418955060140751,0.117286232713313,0.446576551109986,0.423867408969494,0.12955603992052,1,1,0,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,235.344559933185,235.344559933185,0,0,0,0.89375,60,22347.1742290276,0,123.649331944674,30.5652279885109,0,0,0,176.89,58.4545599331846,0
28,NORMAL,209.956409748643,209.956409748643,98.0037861466356,60,30.8226236020074,90.1634832549048,1056.89624801832,0,0,0,1056.89624801832,28.8474401693405,0,0,41462.9560658474,7898.26506303698,-63538.2685966099,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.519015249387486,0.317752162316009,0.163232588296505,1,KALMAN_PRIOR_POSTERIOR,323.236105831807,255.272248764537,194.024573035923,255.272248764537,-45.3158390158938,6,234.142248764537,60,360,187.313799011629,0.515679885701633,0.362009856787761,0.122310257510606,0.612104931590785,0.256254479132207,0.131640589277008,1,0,0.113890406705981,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,209.956409748643,209.956409748643,0,0,0,0.89375,60,23404.0704770459,0,98.0037861466356,30.8226236020074,0,0,0,148.96,60.996409748643,0
29,NORMAL,173.53876448071,173.53876448071,61.2125590244271,60,31.1962054562824,56.315554302473,1056.89624801832,0,0,0,1056.89624801832,29.197608496443,0,0,33514.537280815,7169.91215767831,-56318.2027169362,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.401634113582588,0.393678147083164,0.204687739334249,1,KALMAN_PRIOR_POSTERIOR,300.73814113645,233.626740926008,193.268622612601,233.626740926008,-60.0879764452982,6,212.496740926008,60,360,152.40876448071,0.534984107126797,0.334131451985617,0.130884440887586,0.570834804059243,0.282357271638779,0.146807924301978,1,0,0.0557568096042872,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,173.53876448071,173.53876448071,0,0,0,0.89375,60,24460.9667250642,0,61.2125590244271,31.1962054562824,0,0,0,124.852,48.6867644807095,0
30,NORMAL,149.387038948077,149.387038948077,47.8037978303588,48.9951919015687,31.4580492161495,43.9794940039301,863.047241528426,0,0,0,863.047241528428,29.4432080154366,0,0,30676.6825686615,6008.40612431103,-49144.2962140967,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.372718707857519,0.38200782041603,0.245273471726451,1,KALMAN_PRIOR_POSTERIOR,284.505302789968,204.024191078792,192.439713345324,204.024191078792,-54.6371521307154,6,182.894191078792,60,360,128.257038948077,0.522718707857519,0.332005930303276,0.145275361839204,0.499940109214576,0.328058532893215,0.172001357892209,1,0,0.028781841903236,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,149.387038948077,149.387038948077,0,0,0,0.89375,48.9951919015687,25324.0139665926,0,47.8037978303588,31.4580492161495,0,0,0,103.684,45.703038948077,0
31,NORMAL,119.828151936921,119.828151936921,46.7013183276816,60,30.2364109350767,42.9652128614671,1056.89624801832,0,0,0,1056.89624801832,28.3003241298793,0,0,35017.6386950678,7242.88722657766,-43780.8202916942,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.341040548715909,0.438155359542081,0.220804091742011,1,KALMAN_PRIOR_POSTERIOR,264.699568258736,180.055589311543,191.059238157113,180.055589311543,-60.2274373746228,6,158.925589311543,60,360,98.6981519369206,0.491040548715909,0.347941165566769,0.161018285717322,0.432209681738632,0.377535173913254,0.190255144348113,1,0,0.0633563182832211,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,119.828151936921,119.828151936921,0,0,38.2395773258377,0.642173833382647,60,26380.9102146109,0,46.7013183276816,30.2364109350767,0,0,0,90.748,29.0801519369206,0
32,NORMAL,103.495924044676,103.495924044676,31.5312603541432,50.7141496083572,21.7309367563383,29.0087595258117,893.326574041873,0,0,0,893.326574041872,20.3398361167673,0,0,26013.0714876759,5844.87417026495,-37609.4477278339,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.303254166444283,0.487746984855053,0.208998848700664,1,KALMAN_PRIOR_POSTERIOR,245.312388720902,153.612112354604,189.813784544775,153.612112354604,-50.1161883099279,6,132.482112354604,60,360,82.3659240446763,0.453254166444283,0.384673722945394,0.162072110610323,0.383079456511264,0.452891329505698,0.164029213983038,1,0,0.0755727645432517,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,103.495924044676,103.495924044676,0,0,21.6104226741623,0.5,50.7141496083572,27274.2367886528,0,31.5312603541432,21.7309367563383,0,0,0,86.044,17.4519240446763,0
33,NORMAL,99.4747257814166,99.4747257814166,19.0699276302471,37.1383431408243,22.1364550103451,17.5443334198273,654.189592052569,0,0,0,654.189592052568,20.719768829765,0,0,22075.8444460203,4279.15808781232,-36349.5031888188,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.243410484114178,0.474037566286735,0.282551949599088,1,KALMAN_PRIOR_POSTERIOR,229.250851850878,135.569564620142,189.357469078469,135.569564620142,-36.0948388387253,6,114.439564620142,60,360,78.3447257814166,0.393410484114178,0.433540889973026,0.173048625912796,0.282272216929697,0.524294200167201,0.193433582903102,1,0,0.11968736466021,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,99.4747257814166,99.4747257814166,0,0,0,0.5,37.1383431408243,27928.4263807054,0,19.0699276302471,22.1364550103451,0,0,0,94.276,5.19872578141655,0
34,NORMAL,111.328,111.328,27.5832069496769,40,22.6147930503232,25.3765503937027,704.59749867888,0,0,0,704.597498678879,21.167875948036,0,0,25119.496115751,4692.65124537608,-40409.2299329079,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.305807301156089,0.443468813055722,0.25072388578819,1,KALMAN_PRIOR_POSTERIOR,226.124478267733,130.820065065391,189.779451635092,130.820065065391,-19.4920650653913,6,109.690065065391,40,240,87.7520520523131,0.40592499620325,0.409433921408456,0.184641082388295,0.429166232940098,0.364663836931395,0.206169930128507,1,0,0.0482139371291419,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,111.328,111.328,0,0,0,0.5,40,28633.0238793843,0,27.5832069496769,22.6147930503232,0,0,0,111.328,0,0
35,NORMAL,129.11085859082,129.11085859082,45.1420776750949,40,22.4787809157252,41.5307114610873,704.59749867888,0,0,0,704.597498678879,21.0409454225665,0,0,30871.5288372747,5048.30841719248,-45805.6054826152,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.419454725284504,0.371675161523121,0.208870113192375,1,KALMAN_PRIOR_POSTERIOR,223.92312422981,137.44799670682,190.755904057004,137.44799670682,-8.33713811599986,6,116.31799670682,40,240,93.0543973654559,0.425853053446797,0.386491755894349,0.187655190658854,0.462862302613385,0.343884877082436,0.193252820304179,1,0,0.0458843310282133,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,129.11085859082,129.11085859082,0,0,0,0.5,40,29337.6213780631,0,45.1420776750949,22.4787809157252,0,0,0,128.968,0,0.142858590820011
36,NORMAL,139.385415331254,139.385415331254,55.0845760369812,40,22.8108392942727,50.6778099540227,704.59749867888,0,0,0,704.597498678879,21.3521490135898,0,0,34320.086090243,5253.79955200116,-49048.6716007749,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.467232554227903,0.339283761693455,0.193483684078643,1,KALMAN_PRIOR_POSTERIOR,206.498257665627,147.530555803824,189.287226950895,147.530555803824,-8.14514047256969,6,126.040555803824,40,200,100.832444643059,0.452386071454362,0.362295000454547,0.18531892809109,0.501661676325556,0.317358168923487,0.180980154750957,1,0,0.0530660360151311,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,139.385415331254,139.385415331254,0,0,0,0.5,40,30042.218876742,0,55.0845760369812,22.8108392942727,0,0,0,136.024,0,3.36141533125378
37,NORMAL,139.082227758567,139.082227758567,55.2338198094969,40,22.3584079490697,50.8151142247371,704.59749867888,0,0,0,704.597498678879,20.929026817543,0,0,34157.9545296769,5247.73580054741,-48892.6037916625,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.469706381640287,0.340158535665517,0.190135082694195,1,KALMAN_PRIOR_POSTERIOR,207.036747212617,155.221428691786,189.446769883052,155.221428691786,-16.1392009332194,6,133.731428691786,40,160,106.985142953429,0.480847404871903,0.340179183436293,0.178973411691804,0.533704166933051,0.299106951830964,0.167188881235986,1,0,0.0569226668350816,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,139.082227758567,139.082227758567,0,0,0,0.5,40,30746.8163754209,0,55.2338198094969,22.3584079490697,0,0,0,134.26,0,4.82222775856656
38,NORMAL,137.803470774166,137.803470774166,53.8582148820459,40,22.4552558921206,49.5495576914822,704.59749867888,0,0,0,704.597498678879,21.0200622969703,0,0,33747.8719174188,5222.16066085941,-48508.0963190924,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.463043657141112,0.343898258161892,0.193058084696996,1,KALMAN_PRIOR_POSTERIOR,216.07650205375,156.254732282379,191.734403905074,156.254732282379,-18.4512615082125,6,134.764732282379,40,120,107.811785825903,0.500347103100818,0.325001215360382,0.1746516815388,0.536560828383088,0.296813560362262,0.166625611254649,1,0,0.0389993964578296,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,137.803470774166,137.803470774166,0,0,0,0.5,40,31451.4138740998,0,53.8582148820459,22.4552558921206,0,0,0,131.32,0,6.48347077416645
39,NORMAL,123.966633421327,123.966633421327,40.4441297138912,40,22.0325037074362,37.2085993367799,704.59749867888,0,0,0,704.597498678879,20.6247016140389,0,0,29107.4465682602,4945.42391380263,-44144.4077169906,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.394666846124885,0.39033288530803,0.215000268567086,1,KALMAN_PRIOR_POSTERIOR,223.596750043997,155.253812220984,193.965489591747,155.253812220984,-31.2871787996568,6,67.4480227473,40,80,53.95841819784,0.400347103100818,0.395308342380437,0.204344554518745,0.0802917390203355,0.593049260315066,0.326659000664599,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,123.966633421327,123.966633421327,0,0,0,0.5,40,32156.0113727787,0,40.4441297138912,22.0325037074362,0,0,0,115.444,0,8.52263342132742
40,NORMAL,100.171470774166,100.171470774166,16.305068880918,40,22.3764018932484,15.0006633704446,704.59749867888,0,0,0,704.597498678882,20.9470036314146,0,0,21273.7406290673,4469.52066085941,-36786.605030741,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.207228826818925,0.508378905559722,0.284392267621353,1,KALMAN_PRIOR_POSTERIOR,226.992037388517,145.375553134624,193.886570103219,145.375553134624,-45.2040823604575,6,57.5697636609397,35.1933617676913,35.1933617676913,46.0558109287518,0.300347103100818,0.450850547769405,0.248802349129777,0,0.611316766470756,0.388683233529244,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,100.171470774166,100.171470774166,0,0,0,0.5,40,32860.6088714575,0,16.305068880918,22.3764018932484,0,0,0,93.688,0,6.48347077416645
41,NORMAL,79.9974153312537,79.9974153312537,32.1993865374719,12.6078865563375,13.7001422374443,29.6234356144741,222.087133280563,0,0,0,222.087133280562,12.8252122961608,0,0,30179.1362290544,2377.25327310704,-34100.2740557841,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.550347103100818,0.215492113007471,0.234160783891712,1,KALMAN_PRIOR_POSTERIOR,237.068548664587,129.86356228706,193.41911211591,129.86356228706,-49.8661469558063,6,108.37356228706,0,0,58.5074153312537,0.400347103100818,0.36549211300747,0.234160783891712,1,0,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,79.9974153312537,79.9974153312537,0,0,0,0.5,12.6078865563375,33082.6960047381,0,32.1993865374719,13.7001422374443,0,0,0,76.636,0,3.36141533125378
42,NORMAL,70.756,70.756,32.2741253384812,7.789500381075,9.56237428044382,29.6921953114027,137.211562111591,0,0,0,137.211562111588,8.95185537982488,0,0,28285.0887829821,1895.36046739057,-30281.0482170762,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.650347103100818,0.156964099082638,0.192688797816544,1,KALMAN_PRIOR_POSTERIOR,257.521447212617,118.342510158972,193.464609853453,118.342510158972,-47.5865101589724,6,96.8525101589724,8,112,49.626,0.500347103100818,0.306964099082638,0.192688797816544,0.917400179026141,0.0825998209738592,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,70.756,70.756,0,0,0,0.5,7.789500381075,33219.9075668497,0,32.2741253384812,9.56237428044382,0,0,0,70.756,0,0
43,NORMAL,81.34,81.34,45.1783990777002,5.50655085100676,9.52505007129301,41.5641271514842,96.9975488991855,0,0,0,96.997548899184,8.91707498892746,0,0,35628.2963283839,1966.29142114715,-36412.8553940176,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.750347103100818,0.0914557523834374,0.158197144515745,1,KALMAN_PRIOR_POSTERIOR,286.328618720417,117.187871925031,193.281722664602,117.187871925031,-35.8478719250311,5,155.907871925031,4,51.9999999999998,60.21,0.600347103100818,0.241455752383437,0.158197144515745,0.97434382272934,0.0256561772706603,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,81.34,81.34,0,0,0,0.5,5.50655085100676,33316.9051157489,0,45.1783990777002,9.52505007129301,0,0,0,81.34,0,0
44,NORMAL,111.328,111.328,76.6996080054876,4,9.49839199451246,70.5636393650486,70.459749867888,0,0,0,70.459749867885,8.89227884662053,0,0,53595.5958296404,2473.16912453761,-53120.665211356,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.850347103100818,0.0443468813055722,0.10530601559361,1,KALMAN_PRIOR_POSTERIOR,314.432950043997,130.810938375151,192.966870148719,130.810938375151,-19.4829383751508,4,169.530938375151,4,48,90.198,0.700347103100818,0.181014535854474,0.118638361044708,0.976405486583526,0.0235945134164745,0,1,0,0.2,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,111.328,111.328,0,0,0,0.5,4,33387.3648656168,0,76.6996080054876,9.49839199451246,0,0,0,111.328,0,0
45,NORMAL,186.9448,186.9448,157.212151176536,0,8.6026488234639,144.635179082413,0,0,0,0,0,8.05384026001669,0,0,99100.7311611045,3738.896,-95361.8351611045,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.948118932547252,0,0.0518810674527479,1,KALMAN_PRIOR_POSTERIOR,337.473566710664,158.277630364615,192.638798028017,158.277630364615,28.667169635385,3,196.997630364615,4,44.0000000000004,157.598104291692,0.798118932547252,0.124766132773687,0.0771149346790604,0.979695187233488,0.0203048127665118,0,1,0,0.195543658892869,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,0,NaN,NaN,0,1,MAIN_CONCLUSION_ELIGIBLE,186.9448,186.9448,0,0,0,0.5,0,33387.3648656168,0,157.212151176536,8.6026488234639,0,0,0,186.9448,0,0
46,NORMAL,364.5796,364.5796,200,55.8539408383872,21.2798696879284,184,983.863675152145,0,0,0,983.863675152148,19.9226733376871,0,0,81601.3366688435,70735.1148630325,-60629.595633126,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.721673041698421,0.201541416878413,0.0767855414231667,1,KALMAN_PRIOR_POSTERIOR,355.928218720417,217.487545902289,192.269278873673,217.487545902289,147.092054097711,2,196.357545902289,3.5527136788005e-15,-3.5527136788005e-15,157.086036721832,0.830846732331567,0.0810979863028969,0.0880552813655355,0.891626931931011,1.80930845436843e-17,0.108373068068989,1,0,0.087336292941581,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,1,55.8539408383873,55.8539408383873,55.8539408383873,1,MAIN_CONCLUSION_ELIGIBLE,364.5796,364.5796,0,66.3157894736842,0,0.89375,55.8539408383872,34371.2285407689,0,200,21.2798696879284,0,0,0,364.5796,0,0
47,NORMAL,576.31054904882,343.802146541939,200,100,22.6721465419392,184,1761.4937466972,0,0,0,1761.4937466972,21.2265358273931,232.508402506881,0,82253.2679136966,53041.271044279,-79167.9595257501,1,1,PASS_STRICT,1,0,model_online_prior_posterior_event_aware,0.619824184217292,0.309912092108646,0.070263723674062,1,KALMAN_PRIOR_POSTERIOR,367.720926435376,349.005664208388,192.210996382426,349.005664208388,227.304884840432,1,282.672146541939,60,60,226.137717233551,0.787687084677277,0.12700470369541,0.0853082116273126,0.707533453319309,0.212260035995793,0.0802065106848985,1,0,0.091813434785027,0,0.5,0.5,0,0,0,NONE,PLAN_SOLVED,0,,0,0,NaN,1,0,1,0,0,1,40,40,272.508402506881,1,MAIN_CONCLUSION_ELIGIBLE,576.31054904882,343.802146541939,232.508402506881,0,0,0.89375,100,36132.7222874661,0,200,22.6721465419392,0,0,0,576.142,0.168549048820404,0
